Id,Label,Name,DisplayLevel,Shields,StartingWeaknesses,HP,PAtk,MAtk,EquipAtk,PDef,MDef,Speed,Crit,CritDef,Exp,Money
20171,D_Enemy_Mount_MnT12_P001_01,Youth,47,7,"Spear, Dagger, Tome, Fire, Dark",6916,571,571,83,59,52,204,207,298,275,235
20172,D_Enemy_Mount_MnT12_P001_02,Youth,47,7,"Sword, Dagger, Tome, Fire, Dark",6935,582,582,83,63,57,200,177,298,275,235
20173,D_Enemy_Mount_MnT12_P001_03,Youth,47,7,"Sword, Axe, Tome, Ice, Light",7068,559,559,83,73,66,188,198,298,275,235
20174,D_Enemy_Mount_MnT12_P002_01,Old Man,47,7,"Dagger, Staff, Fan, Fire, Wind",7011,571,571,83,66,59,198,186,298,275,235
20175,D_Enemy_Mount_MnT12_P002_02,Old Man,47,7,"Spear, Bow, Tome, Fire, Wind",7011,571,571,83,66,59,198,186,298,275,235
20176,D_Enemy_Mount_MnT12_P002_03,Old Man,47,7,"Spear, Bow, Tome, Fire, Wind",7011,571,571,83,66,59,198,186,298,275,235
20177,D_Enemy_Mount_MnT12_P003_01,Elderly Woman,51,8,"Sword, Axe, Fan, Wind, Dark",11842,615,615,102,79,72,207,217,327,300,255
20178,D_Enemy_Mount_MnT12_P003_02,Altinia Soldier,51,8,"Dagger, Bow, Staff, Ice, Wind",11625,640,640,102,69,62,219,194,327,300,255
20179,D_Enemy_Mount_MnT12_P003_03,Scholar,51,8,"Sword, Spear, Dagger, Axe, Lightning",11842,615,615,102,79,72,207,217,327,300,255
20180,D_Enemy_Mount_MnT12_P004_01,Townsperson,60,8,"Staff, Tome, Fan, Fire, Wind",11594,710,710,125,75,66,255,258,371,750,300
20181,D_Enemy_Mount_MnT12_P004_02,Townsperson,60,8,"Bow, Staff, Fan, Fire, Wind",11842,696,696,125,92,83,236,247,371,750,300
20182,D_Enemy_Mount_MnT12_P004_03,Townsperson,60,8,"Bow, Staff, Fan, Fire, Wind",11749,710,710,125,83,75,247,233,371,750,300
20183,D_Enemy_Mount_MnT12_P005_01,Altinia Soldier,47,7,"Dagger, Axe, Tome, Lightning, Dark",6935,582,582,83,63,57,200,177,298,275,235
20184,D_Enemy_Mount_MnT12_P005_02,Altinia Infantryman,47,7,"Spear, Bow, Staff, Lightning, Light",6916,571,571,83,59,52,204,207,298,275,235
20185,D_Enemy_Mount_MnT12_P005_03,Altinia Infantryman,47,7,"Spear, Axe, Tome, Wind, Dark",6935,582,582,83,63,57,200,177,298,275,235
20348,D_Enemy_Mount_MnT12_P005_01_02,Altinia Soldier,61,10,"Dagger, Axe, Tome, Lightning, Dark",16464,699,699,125,93,84,237,249,373,750,305
20349,D_Enemy_Mount_MnT12_P005_02_02,Altinia Infantryman,61,10,"Spear, Bow, Staff, Lightning, Light",16464,699,699,125,93,84,237,249,373,750,305
20350,D_Enemy_Mount_MnT12_P005_03_02,Altinia Infantryman,61,10,"Spear, Axe, Tome, Wind, Dark",16170,727,727,125,81,73,251,223,373,750,305
20186,D_Enemy_Mount_MnT12_P006_01,Merchant,53,4,"Sword, Axe, Fan, Ice, Dark",10835,483,483,102,81,74,207,210,331,300,265
20187,D_Enemy_Mount_MnT12_P006_02,Bodyguard,53,5,"Spear, Bow, Tome, Wind, Light",12844,483,483,102,81,74,207,210,331,300,265
20188,D_Enemy_Mount_MnT12_P006_03,Bodyguard,53,5,"Spear, Bow, Tome, Wind, Light",12740,495,495,102,66,59,225,220,331,300,265
20189,D_Enemy_Mount_MnT12_P007_01,Dancer,50,10,"Sword, Spear, Axe, Ice, Light",16338,601,601,92,70,62,209,197,314,300,250
20190,D_Enemy_Mount_MnT12_P007_02,Youth,50,7,"Axe, Staff, Fan, Lightning, Wind",7011,601,601,92,70,62,209,197,314,300,250
20351,D_Enemy_Mount_MnT12_P007_01_02,Dancer,60,10,"Sword, Spear, Axe, Ice, Light",19700,710,710,125,83,75,247,233,371,750,300
20352,D_Enemy_Mount_MnT12_P007_02_02,Youth,60,7,"Axe, Staff, Fan, Lightning, Wind",9250,724,724,125,80,72,250,221,371,750,300
20191,D_Enemy_Mount_MnT12_P008,Raging Bird',85,14,"Spear, Ice",133900,1312,1312,166,103,96,255,221,367,1375,425
20213,D_Enemy_Mount_MnT12_P009_01,Youth,60,8,"Dagger, Bow, Tome, Lightning, Wind",13090,696,696,125,92,83,236,247,371,750,300
20214,D_Enemy_Mount_MnT12_P009_02,Youth,60,8,"Axe, Staff, Fan, Ice, Dark",13090,696,696,125,92,83,236,247,371,750,300
20215,D_Enemy_Mount_MnT12_P009_03,Youth,60,8,"Axe, Staff, Fan, Ice, Dark",13090,696,696,125,92,83,236,247,371,750,300
20219,D_Enemy_Mount_MnT12_P010,Acrobat,50,7,"Bow, Staff, Tome, Fan",9225,601,601,92,62,55,216,218,314,300,250
20356,D_Enemy_Mount_MnT12_P010_02,Acrobat,61,8,"Bow, Staff, Tome, Fan",12886,710,710,125,75,66,255,258,371,750,300
20320,D_Enemy_Clif_UniqueP_Rebrandt_01,Chief Vassal Lebrandt,60,8,"Spear, Staff, Fire, Dark",32920,724,724,125,80,72,250,221,371,750,300
20321,D_Enemy_Clif_UniqueP_Rebrandt_02,Novice Soldier,50,7,"Axe, Bow, Tome, Wind, Dark",19425,589,589,92,77,70,199,209,314,300,250
20322,D_Enemy_Clif_UniqueP_Rebrandt_03,Novice Soldier,50,7,"Axe, Bow, Tome, Wind, Dark",19425,589,589,92,77,70,199,209,314,300,250
20318,D_Enemy_Snow_UniqueP_BerzLyee,Rugis Surra,4,2,"Sword, Spear, Tome, Ice, Light",614,159,159,14,14,10,81,75,120,2,20
20357,D_Enemy_Snow_UniqueP_BerzLyee_02,Rugis Surra,40,5,"Sword, Spear, Tome, Ice, Light",6188,520,520,71,57,51,178,168,270,200,200
20326,D_Enemy_Clif_UniqueP_BerzLyee2,Rugis Surra,30,4,"Sword, Spear, Tome, Ice, Light",3915,279,279,57,45,40,152,143,215,100,150
20358,!D_Enemy_Clif_UniqueP_BerzLyee2_02,Rugis Surra,52,8,"Sword, Spear, Tome, Ice, Light",10528,631,631,102,73,65,218,206,329,300,260
20374,D_Enemy_Snow_SnT21_P001,Muttering Codger,100,26,"Dagger, Wind",385660,1875,1987,256,197,205,357,336,564,2062,637
20375,D_Enemy_Snow_SnT21_P002_01,Soldier,60,9,"Staff, Tome, Fan, Light, Dark",13056,798,798,125,83,75,237,233,371,750,300
30005,D_Enemy_Snow_SnT21_P002_02,Tavern Patron,60,8,"Spear, Staff, Tome, Lightning, Dark",13158,784,784,125,92,83,226,247,371,750,300
20376,D_Enemy_Snow_SnT21_P002_03,Tavern Patron,60,8,"Sword, Spear, Bow, Wind, Dark",13158,784,784,125,92,83,226,247,371,750,300
20377,D_Enemy_Snow_SnT21_P003_01,Knight Ardante,61,10,"Dagger, Staff, Tome, Lightning, Dark",14478,820,820,125,81,73,241,223,373,750,305
20378,D_Enemy_Snow_SnT21_P003_02,Knight Ardante,61,9,"Axe, Bow, Fan, Wind, Dark",14744,792,792,125,93,84,227,249,373,750,305
20432,D_Enemy_Snow_SnT21_P003_03,Cleric,61,9,"Sword, Dagger, Fan, Lightning, Wind",14630,806,806,125,84,76,239,234,373,750,305
20433,D_Enemy_Snow_SnT21_P003_01_02,Knight Ardante,63,10,"Dagger, Staff, Tome, Lightning, Dark",14554,841,841,125,84,75,246,227,380,750,315
20434,D_Enemy_Snow_SnT21_P003_02_02,Knight Ardante,63,9,"Axe, Bow, Fan, Wind, Dark",14820,813,813,125,95,86,232,253,380,750,315
20435,D_Enemy_Snow_SnT21_P003_03_02,Cleric,63,8,"Sword, Dagger, Fan, Lightning, Wind",14706,827,827,125,86,78,243,239,380,750,315
20379,D_Enemy_Snow_SnT21_P004_01,Knight Ardante,62,10,"Staff, Tome, Fire, Lightning",17782,852,852,125,94,85,229,251,376,750,310
20380,D_Enemy_Snow_SnT21_P004_02,Knight Ardante,62,9,"Axe, Bow, Fan, Ice, Wind",16516,881,881,125,82,74,244,225,376,750,310
20381,D_Enemy_Snow_SnT21_P005_01,Mercenary,65,10,"Bow, Staff, Ice, Light",16128,848,848,125,80,71,267,269,386,750,300
20382,D_Enemy_Snow_SnT21_P005_02,Mercenary,65,8,"Spear, Tome, Ice, Light, Dark",16128,848,848,125,80,71,257,269,386,750,300
20436,D_Enemy_Snow_SnT21_P005_01_02,Mercenary,65,10,"Bow, Staff, Ice, Light",16128,848,848,125,80,71,267,269,386,1125,325
20437,D_Enemy_Snow_SnT21_P005_02_02,Mercenary,65,8,"Spear, Tome, Ice, Light, Dark",16128,848,848,125,80,71,257,269,386,1125,325
20383,D_Enemy_Snow_UniqueP_Timov_01,Bishop Timov,60,9,"Sword, Spear, Dagger, Lightning, Wind",12920,812,812,125,80,72,240,221,371,750,300
20384,D_Enemy_Snow_UniqueP_Timov_02,Cleric,60,8,"Sword, Dagger, Fan, Lightning, Wind",13158,784,784,125,92,83,226,247,371,750,300
21000,D_Enemy_Forest_FsT21_P012_1,Old Storyteller,100,23,"Fan, Light",331800,1892,1892,256,205,197,387,362,564,2062,637
30017,D_Enemy_Forest_FsT21_P001_1_01,Pudgy Warrior,62,9,"Dagger, Bow, Fan, Fire",14782,802,802,125,94,85,223,251,376,750,310
30018,D_Enemy_Forest_FsT21_P001_1_02,Swordsman,62,8,"Axe, Staff, Tome, Ice, Wind",14516,831,831,125,82,74,244,225,376,750,310
30019,D_Enemy_Forest_FsT21_P001_1_03,Woman,62,8,"Sword, Spear, Axe, Fire, Dark",14668,817,817,125,85,77,241,237,376,750,310
30020,D_Enemy_Forest_FsT21_P002_1_01,Bewitching Dancer,61,9,"Spear, Axe, Staff, Ice",14440,806,806,125,76,67,257,260,373,750,305
30021,D_Enemy_Forest_FsT21_P002_1_02,Dancer,61,9,"Sword, Bow, Staff, Wind, Light",14440,806,806,125,76,67,252,260,373,750,305
30043,!D_Enemy_Forest_FsT21_P002_1_01_02,Bewitching Dancer,65,10,"Spear, Axe, Staff, Ice",16128,848,848,125,80,71,267,269,386,1125,325
30044,!D_Enemy_Forest_FsT21_P002_1_02_02,Dancer,65,9,"Sword, Bow, Staff, Wind, Light",16128,848,848,125,80,71,262,269,386,1125,325
30022,D_Enemy_Forest_FsT21_P003_1_01,Aristocrat,30,4,"Spear, Dagger, Axe, Bow, Fire, Ice",3186,288,288,57,45,40,152,143,233,100,150
30023,D_Enemy_Forest_FsT21_P003_1_02,Mercenary,63,9,"Dagger, Tome, Fire, Lightning, Light",14554,841,841,125,84,75,246,227,380,750,315
30024,D_Enemy_Forest_FsT21_P003_1_03,Mercenary,63,9,"Bow, Fan, Ice, Wind, Dark",14820,813,813,125,95,86,232,253,380,750,315
30025,D_Enemy_Forest_FsT21_P004_1_01,Thief,62,9,"Sword, Tome, Fan, Ice, Light",14478,817,817,125,77,68,259,262,376,750,310
30026,D_Enemy_Forest_FsT21_P004_1_02,Thief,62,8,"Spear, Axe, Tome, Fire, Lightning",14478,817,817,125,77,68,254,262,376,750,310
30027,D_Enemy_Forest_FsT21_P004_1_03,Thief,62,8,"Spear, Axe, Fan, Fire, Light",14478,817,817,125,77,68,254,262,376,750,310
30028,D_Enemy_Forest_FsT21_P005_1_01,Argumentative Man,63,9,"Bow, Tome, Fan, Ice, Light",14820,813,813,125,95,86,232,253,380,750,315
30029,D_Enemy_Forest_FsT21_P005_1_02,Man,63,9,"Sword, Spear, Staff, Wind, Dark",14706,827,827,125,86,78,243,239,380,750,315
30030,D_Enemy_Forest_FsT21_P006_1_01,Sword Mistress,64,9,"Sword, Staff, Tome, Dark",16128,852,852,125,85,76,248,229,383,750,320
30031,D_Enemy_Forest_FsT21_P006_1_02,Swordsman,64,9,"Dagger, Axe, Fan, Lightning, Wind",16422,823,823,125,96,88,234,256,383,750,320
30032,D_Enemy_Forest_FsT21_P007_1,Swordsman,66,11,"Spear, Axe, Lightning, Dark",16212,873,873,125,87,78,263,234,389,1125,330
30045,D_Enemy_Forest_FsT21_P007_1_02,Swordsman,70,12,"Spear, Axe, Lightning, Dark",19500,915,915,125,92,83,272,242,402,1375,350
30033,D_Enemy_Forest_FsT21_P008_1_01,Mont d'Or,64,9,"Sword, Ice, Wind",16128,852,852,125,85,76,248,229,383,750,320
30034,D_Enemy_Forest_FsT21_P008_1_02,Swordsman,64,9,"Sword, Dagger, Staff, Fire, Dark",16422,823,823,125,96,88,234,256,383,750,320
30035,D_Enemy_Forest_FsT21_P009_1_01,Estadas,61,9,"Spear, Bow, Fire, Ice",14630,806,806,125,84,76,239,234,373,750,305
30036,D_Enemy_Forest_FsT21_P009_1_02,Swordsman,61,9,"Spear, Tome, Fan, Lightning, Wind, Light",14630,806,806,125,84,76,239,234,373,750,305
30037,D_Enemy_Forest_FsT21_P010_1_01,Old Man,65,10,"Sword, Dagger, Bow, Lightning",16170,862,862,125,86,77,256,232,386,1125,325
30038,D_Enemy_Forest_FsT21_P010_1_02,Man,65,9,"Spear, Axe, Staff, Fire, Lightning",16464,833,833,125,98,89,236,258,386,1125,325
30039,D_Enemy_Forest_FsT21_P010_1_03,Woman,65,9,"Sword, Tome, Fan, Fire, Wind",16464,833,833,125,98,89,236,258,386,1125,325
30046,!D_Enemy_Forest_FsT21_P010_1_01_02,Old Man,67,10,"Sword, Dagger, Bow, Lightning",17802,883,883,125,88,79,260,236,392,1125,335
30047,!D_Enemy_Forest_FsT21_P010_1_02_02,Man,67,9,"Spear, Axe, Staff, Fire, Lightning",18124,854,854,125,100,91,241,262,392,1125,335
30048,!D_Enemy_Forest_FsT21_P010_1_03_02,Woman,67,9,"Sword, Tome, Fan, Fire, Wind",18124,854,854,125,100,91,241,262,392,1125,335
30040,D_Enemy_Forest_FsT21_P011_1_01,Sword Mistress,62,9,"Bow, Tome, Fan, Light",14478,817,817,125,77,68,259,262,376,750,310
30041,D_Enemy_Forest_FsT21_P011_1_02,Swordsman,62,8,"Spear, Axe, Fan, Lightning, Light",14516,831,831,125,82,74,244,225,376,750,310
30042,D_Enemy_Forest_FsT21_P011_1_03,Swordsman,62,8,"Sword, Axe, Staff, Lightning, Light",14782,802,802,125,94,85,229,251,376,750,310
30050,D_Enemy_Forest_FsT21_P014_1_01,Gatekeeper,65,10,"Staff, Tome, Lightning, Light, Dark",16464,833,833,125,98,89,241,258,386,1125,325
30051,D_Enemy_Forest_FsT21_P014_1_02,Man,65,9,"Sword, Dagger, Bow, Ice, Lightning",16338,848,848,125,89,80,248,243,386,1125,325
30052,D_Enemy_Forest_FsT21_P014_1_03,Dancer,65,9,"Spear, Axe, Tome, Wind, Dark",16128,848,848,125,80,71,262,269,386,1125,325
30049,D_Enemy_Forest_UniqueP_BerzLyee3,Rugis Surra,55,9,"Sword, Spear, Tome, Ice, Light",11749,724,724,113,77,69,226,217,347,500,275
30053,D_Enemy_River_RvT21_P002_1_01,Doddering Mercenary,100,20,"Staff, Dark",413184,1678,1681,256,185,191,303,358,453,2062,637
30054,D_Enemy_River_RvT21_P003_1_01,Fisherman,63,9,"Staff, Tome, Lightning, Wind",14554,841,841,125,84,75,246,227,380,750,315
30055,D_Enemy_River_RvT21_P003_1_02,Man,63,9,"Dagger, Bow, Fan, Fire, Dark",14706,827,827,125,86,78,243,239,380,750,315
30056,D_Enemy_River_RvT21_P003_1_03,Man,63,9,"Spear, Axe, Bow, Lightning, Wind",14820,813,813,125,95,86,232,253,380,750,315
30057,D_Enemy_River_RvT21_P004_1_01,Scholar,65,9,"Spear, Fan, Ice, Dark",16170,862,862,125,86,77,251,232,386,1125,325
30058,D_Enemy_River_RvT21_P004_1_02,Scholar,65,9,"Sword, Axe, Bow, Fire, Light",16338,848,848,125,89,80,248,243,386,1125,325
30059,D_Enemy_River_RvT21_P005_1_01,Town Girl,62,9,"Dagger, Staff, Wind, Dark",14516,831,831,125,82,74,244,225,376,750,310
30060,D_Enemy_River_RvT21_P005_1_02,Townsperson,62,9,"Sword, Staff, Tome, Lightning, Light",14782,802,802,125,94,85,229,251,376,750,310
30061,D_Enemy_River_RvT21_P005_1_03,Elderly Woman,62,9,"Dagger, Tome, Fan, Wind",14782,802,802,125,94,85,229,251,376,750,310
30062,D_Enemy_River_RvT21_P006_1_01,Soldier,60,9,"Sword, Axe, Staff, Fire, Wind",13056,798,798,125,83,75,237,233,371,750,300
30063,D_Enemy_River_RvT21_P006_1_02,Soldier,60,9,"Spear, Bow, Fan, Ice, Lightning",13056,798,798,125,83,75,237,233,371,750,300
30064,D_Enemy_River_RvT21_P006_1_03,Soldier,60,9,"Dagger, Bow, Staff, Fire, Ice",13056,798,798,125,83,75,237,233,371,750,300
30065,D_Enemy_River_RvT21_P007_1_01,Soldier,75,11,"Tome, Fan, Lightning, Light",21725,997,997,144,97,88,274,253,418,1375,375
30066,D_Enemy_River_RvT21_P007_1_02,Soldier,75,9,"Dagger, Axe, Fan, Wind, Light",22110,966,966,144,110,100,259,281,418,1375,375
30067,D_Enemy_River_RvT21_P008_1_01,Old Soldier,75,10,"Axe, Tome, Ice, Wind",21725,997,997,144,97,88,274,253,418,1375,375
30068,D_Enemy_River_RvT21_P008_1_02,Soldier,75,9,"Sword, Staff, Tome, Ice, Light",22110,966,966,144,110,100,259,281,418,1375,375
30069,D_Enemy_River_RvT21_P008_1_03,Soldier,75,9,"Spear, Bow, Tome, Light, Dark",21945,982,982,144,100,91,271,265,418,1375,375
30070,D_Enemy_River_RvT21_P008_2_01,Old Soldier,80,11,"Axe, Tome, Ice, Wind",26000,1092,1092,166,103,93,286,264,434,1375,400
30071,D_Enemy_River_RvT21_P008_2_02,Soldier,80,9,"Sword, Staff, Tome, Ice, Light",26455,1060,1060,166,116,106,270,293,434,1375,400
30072,D_Enemy_River_RvT21_P008_2_03,Soldier,80,9,"Spear, Bow, Tome, Light, Dark",26260,1076,1076,166,106,97,283,277,434,1375,400
30073,D_Enemy_River_RvT21_P009_1_01,Soldier,63,9,"Bow, Staff, Fire, Dark",14706,827,827,125,86,78,243,239,380,750,315
30074,D_Enemy_River_RvT21_P009_1_02,Soldier,63,9,"Sword, Staff, Fan, Lightning, Dark",14706,827,827,125,86,78,243,239,380,750,315
30075,D_Enemy_River_RvT21_P009_1_03,Soldier,63,9,"Dagger, Bow, Staff, Ice, Dark",14706,827,827,125,86,78,243,239,380,750,315
30076,D_Enemy_River_RvT21_P010_1_01,Prostitute,78,9,"Spear, Dagger, Axe, Wind, Light",24120,1038,1038,144,104,94,278,272,428,1375,390
30077,D_Enemy_River_RvT21_P010_1_02,Woman,78,9,"Spear, Bow, Tome, Fire, Dark",24300,1022,1022,144,113,104,265,288,428,1375,390
30078,D_Enemy_River_RvT21_P010_1_03,Man,78,9,"Sword, Spear, Fan, Ice, Lightning",23820,1038,1038,144,94,85,288,301,428,1375,390
30079,D_Enemy_River_RvT21_P011_1_01,Syndicate Member,64,10,"Bow, Fan, Lightning, Light",16296,837,837,125,88,79,246,241,383,750,320
30080,D_Enemy_River_RvT21_P011_1_02,Syndicate Member,64,9,"Sword, Axe, Tome, Ice, Light",16128,852,852,125,85,76,248,229,383,750,320
30081,D_Enemy_River_RvT21_P011_1_03,Syndicate Member,64,9,"Spear, Bow, Staff, Wind, Light",16422,823,823,125,96,88,234,256,383,750,320
30082,D_Enemy_River_RvT21_P011_2_01,Syndicate Member,67,10,"Bow, Fan, Lightning, Light",17986,869,869,125,91,82,252,248,392,1125,335
30083,D_Enemy_River_RvT21_P011_2_02,Syndicate Member,67,9,"Sword, Axe, Tome, Ice, Light",17802,883,883,125,88,79,255,236,392,1125,335
30084,D_Enemy_River_RvT21_P011_2_03,Syndicate Member,67,9,"Spear, Bow, Staff, Wind, Light",18124,854,854,125,100,91,241,262,392,1125,335
30085,*D_Enemy_River_RvT21_UniqueP_BlandishingDog,Hound of Power,57,12,"Sword, Bow, Staff, Fire, Lightning",14811,740,740,113,79,71,224,221,352,500,285
30097,D_Enemy_Plain_PlT01_P001_1_01,Young Wayfarer,20,3,"Dagger, Bow, Fan, Fire, Dark",2400,240,240,42,41,36,130,125,179,60,200
30447,D_Enemy_Plain_PlT01_P007_1_01,Parua the Alpaca Girl,50,9,"Axe, Fan, Lightning, Dark",11425,604,524,92,77,70,189,209,314,300,250
30448,D_Enemy_Plain_PlT01_P007_1_02,Alpaca,50,10,"Spear, Bow, Staff, Fire, Dark",13250,628,548,92,67,60,201,187,314,300,250
30449,D_Enemy_River_RvF12_P001_1_01,Dignified Alpaca,35,10,"Spear, Bow, Staff, Fire, Dark",8667,427,327,63,61,55,154,155,250,150,175
30450,D_Enemy_Mount_MnT12_P011_1_01,Relaxed Alpaca,47,10,"Spear, Bow, Staff, Fire, Dark",13162,602,502,83,76,69,188,186,298,275,235
30098,D_Enemy_Snow_SnT22_P001_1_01,Smithy,63,9,"Spear, Tome, Ice, Dark",14706,827,827,125,86,78,243,239,380,750,315
30099,D_Enemy_Snow_SnT22_P001_1_02,Apprentice,63,9,"Sword, Axe, Staff, Lightning, Dark",14516,827,827,125,78,69,252,265,380,750,315
30100,D_Enemy_Snow_SnT22_P001_1_03,Apprentice,63,9,"Spear, Dagger, Fan, Wind, Dark",14820,813,813,125,95,86,232,253,380,750,315
30101,D_Enemy_Snow_SnT22_P002_1_01,Knight Ardante,61,9,"Bow, Staff, Tome, Lightning, Dark",14630,806,806,125,84,76,239,234,373,750,305
30102,D_Enemy_Snow_SnT22_P002_1_02,Knight Ardante,61,9,"Spear, Axe, Bow, Ice, Dark",14478,820,820,125,81,73,241,223,373,750,305
30103,D_Enemy_Snow_SnT22_P002_1_03,Knight Ardante,61,9,"Dagger, Tome, Fan, Ice, Lightning",14744,792,792,125,93,84,227,249,373,750,305
30104,D_Enemy_Snow_SnT22_P003_1_01,Master,65,11,"Sword, Staff, Fire, Wind",16170,862,862,125,86,77,251,232,386,1125,325
30105,D_Enemy_Snow_SnT22_P003_1_02,Man,65,9,"Sword, Axe, Fire, Light",16128,848,848,125,80,71,257,269,386,1125,325
30106,D_Enemy_Snow_SnT22_P003_1_03,Man,65,9,"Spear, Dagger, Tome, Lightning, Dark",16128,848,848,125,80,71,257,269,386,1125,325
30107,D_Enemy_Snow_SnT22_P003_2_01,Master,69,12,"Sword, Staff, Fire, Wind",17894,904,904,125,90,81,260,240,399,1125,345
30108,D_Enemy_Snow_SnT22_P003_2_02,Man,69,9,"Sword, Axe, Fire, Light",17848,889,889,125,84,75,266,279,399,1125,345
30109,D_Enemy_Snow_SnT22_P003_2_03,Man,69,9,"Spear, Dagger, Tome, Lightning, Dark",17848,889,889,125,84,75,266,279,399,1125,345
30110,D_Enemy_Snow_SnT22_P004_1_01,Hunter,64,11,"Staff, Fan, Ice, Light",16086,841,837,125,79,70,255,267,383,750,320
30111,D_Enemy_Snow_SnT22_P004_1_02,Hunter,64,9,"Spear, Staff, Tome, Lightning, Dark",16086,837,837,125,79,70,252,267,383,750,320
30112,D_Enemy_Snow_SnT22_P004_1_03,Hunter,64,9,"Sword, Axe, Fan, Ice, Dark",16086,837,837,125,79,70,253,267,383,750,320
30113,D_Enemy_Snow_SnT22_P004_2_01,Hunter,77,12,"Staff, Fan, Ice, Light",25935,1076,1076,166,97,87,292,305,434,1375,400
30114,D_Enemy_Snow_SnT22_P004_2_02,Hunter,77,9,"Spear, Staff, Tome, Lightning, Dark",25935,1076,1076,166,97,87,292,305,434,1375,400
30115,D_Enemy_Snow_SnT22_P004_2_03,Hunter,77,9,"Sword, Axe, Fan, Ice, Dark",25935,1076,1076,166,97,87,292,305,434,1375,400
30116,D_Enemy_Snow_SnT22_P005_1_01,Captain,80,12,"Dagger, Bow, Wind, Dark",28140,1131,1131,166,105,96,291,268,440,1375,410
30117,D_Enemy_Snow_SnT22_P005_1_02,Regiment Member,80,10,"Sword, Bow, Tome, Fire, Light",28140,1131,1131,166,105,96,291,268,440,1375,410
30118,D_Enemy_Snow_SnT22_P005_1_03,Regiment Member,80,10,"Spear, Dagger, Axe, Fire, Wind",28630,1098,1098,166,118,109,274,297,440,1375,410
30142,D_Enemy_EvB07_F021_2_01,Scarlet Wing,50,9,"Dagger, Ice, Wind, Dark",11554,548,548,92,67,60,201,187,314,300,250
30143,D_Enemy_EvB07_F021_2_02,Scarlet Wing,50,9,"Spear, Bow, Fire, Light",11554,548,548,92,67,60,201,187,314,300,250
30144,D_Enemy_EvB07_F021_2_03,Scarlet Wing,50,9,"Spear, Tome, Fire, Dark",11516,536,536,92,62,55,206,218,314,300,250
30130,D_Enemy_Desert_DstWT21_P002_1,Taciturn Housewife,100,19,"Sword, Lightning",573820,1817,1697,256,210,215,401,544,453,2062,637
30145,D_Enemy_Desert_DstT21_P002_1_01,Sentry,67,9,"Dagger, Bow, Ice, Wind",17802,883,883,125,88,79,255,236,392,1125,335
30146,D_Enemy_Desert_DstT21_P002_1_02,Sentry,67,9,"Spear, Axe, Staff, Fire, Wind",18124,854,854,125,100,91,241,262,392,1125,335
30147,D_Enemy_Desert_DstT21_P002_1_03,Sentry,67,9,"Sword, Bow, Tome, Lightning, Light",18124,854,854,125,100,91,241,262,392,1125,335
30148,D_Enemy_Desert_DstT21_P003_1_01,Man,65,9,"Spear, Fan, Wind, Light",16170,862,862,125,86,77,251,232,386,1125,325
30149,D_Enemy_Desert_DstT21_P003_1_02,Man,65,9,"Axe, Staff, Tome, Ice, Wind",16464,833,833,125,98,89,236,258,386,1125,325
30150,D_Enemy_Desert_DstT21_P003_1_03,Woman,65,9,"Spear, Staff, Tome, Fire, Dark",16128,848,848,125,80,71,257,269,386,1125,325
30151,D_Enemy_Desert_DstT21_P004_1_01,Youth,76,9,"Staff, Tome, Ice, Light",25935,1072,1072,175,102,92,283,262,431,1375,395
30152,D_Enemy_Desert_DstT21_P004_1_02,Woman,76,9,"Spear, Axe, Lightning, Wind, Light",25870,1057,1057,175,95,86,290,303,431,1375,395
30153,D_Enemy_Desert_DstT21_P004_1_03,Woman,76,9,"Sword, Tome, Fan, Wind, Dark",25870,1057,1057,175,95,86,290,303,431,1375,395
30154,D_Enemy_Desert_DstT21_P005_1_01,Bodyguard,66,9,"Dagger, Axe, Lightning, Light",16212,873,873,125,87,78,253,234,389,1125,330
30155,D_Enemy_Desert_DstT21_P005_1_02,Bodyguard,66,9,"Spear, Staff, Tome, Ice, Lightning",16170,858,858,125,81,72,259,272,389,1125,330
30156,D_Enemy_Desert_DstT21_P005_1_03,Bodyguard,66,9,"Sword, Dagger, Tome, Lightning, Dark",16506,843,843,125,99,90,238,260,389,1125,330
30157,D_Enemy_Desert_DstT21_P005_2_01,Bodyguard,80,9,"Dagger, Axe, Lightning, Light",30225,1151,1151,175,106,97,293,270,444,1375,415
30158,D_Enemy_Desert_DstT21_P005_2_02,Bodyguard,80,9,"Spear, Staff, Tome, Ice, Lightning",30150,1135,1135,175,100,90,299,313,444,1375,415
30159,D_Enemy_Desert_DstT21_P005_2_03,Bodyguard,80,9,"Sword, Dagger, Tome, Lightning, Dark",30750,1118,1118,175,120,110,276,300,444,1375,415
30160,D_Enemy_Desert_DstT21_P006_1_01,Gatekeeper,68,9,"Axe, Bow, Fan, Fire, Wind",17848,894,894,125,89,80,258,238,396,1125,340
30161,D_Enemy_Desert_DstT21_P006_1_02,Gatekeeper,68,9,"Staff, Tome, Fire, Lightning, Dark",17848,894,894,125,89,80,258,238,396,1125,340
30162,D_Enemy_Desert_DstT21_P006_1_03,Gatekeeper,68,9,"Sword, Dagger, Fan, Ice, Light",18170,864,864,125,101,92,243,265,396,1125,340
30537,#D_Enemy_Forest_UniqueP_Tikilen_1_01,Tikilen,95,25,"Bow, Fan, Light",297350,1312,1412,158,123,116,295,221,500,0,0
